Policy_Number,RID,RED,IDV,Policy_Tenure,Policy_Term,Total_Claim_Amount,Claim_Count,NCB,Premium,Customer_Area,District,RTO,Make,Model,Vehicle_Type,Fuel_Type,Engine_CC,Manufacturing_Year,Vehicle_First_Registration_Date,Vehicle_Age,Channel_Type,Portfolio_Size,Year_Onboarded,Renewed
POL10584,2025-11-13,2026-11-12,778351,2,365,105168.25,0,20,18680.42,Bari Brahmana,Samba,JK08,Kia,Carens,MPV,Petrol,1497,2021,2021-04-17,5,Dealer,126,2024-07-18,0
POL10585,2023-12-23,2024-12-21,665304,1,365,0.0,0,0,19959.12,Rehari,Jammu,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2015,2015-04-02,11,POSP,37,2021-04-10,1
POL10585,2024-12-22,2025-12-21,665304,2,365,0.0,0,20,15967.3,Rehari,Jammu,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2015,2015-04-02,11,POSP,37,2021-04-10,1
POL10585,2025-12-22,2026-12-21,665304,3,365,0.0,0,25,14969.34,Rehari,Jammu,JK02,Toyota,Innova Crysta,MPV,Diesel,2393,2015,2015-04-02,11,POSP,37,2021-04-10,0
POL10586,2024-05-20,2025-05-19,297867,1,365,0.0,1,0,9829.61,Talab Tillo,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2022,2022-10-21,4,Prime Broker,333,2024-03-26,1
POL10586,2025-05-20,2026-05-19,297867,2,365,0.0,1,0,9829.61,Talab Tillo,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2022,2022-10-21,4,Prime Broker,333,2024-03-26,1
POL10586,2026-05-20,2027-05-19,297867,3,365,0.0,0,0,8936.01,Talab Tillo,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2022,2022-10-21,4,Prime Broker,333,2024-03-26,0
POL10587,2025-08-14,2026-08-13,527125,1,365,212113.8,0,0,15813.75,Channi Himmat,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2023,2024-04-22,3,Prime Broker,447,2018-03-21,0
POL10588,2025-05-27,2026-05-26,1109891,1,365,0.0,0,0,33296.73,Arnia,Jammu,JK02,Kia,Seltos,SUV,Diesel,1497,2023,2024-02-20,3,Prime Broker,568,2016-04-19,1
POL10588,2026-05-27,2027-05-26,1109891,2,365,0.0,0,20,26637.38,Arnia,Jammu,JK02,Kia,Seltos,SUV,Diesel,1497,2023,2024-02-20,3,Prime Broker,568,2016-04-19,0
POL10589,2025-08-06,2026-08-05,190683,1,365,0.0,0,0,5720.49,Arnia,Jammu,JK02,Toyota,Glanza,Hatchback,Petrol,1197,2014,2015-05-17,12,Prime Broker,407,2021-11-25,0
POL10590,2025-04-03,2026-04-02,477361,1,365,0.0,0,0,14320.83,Poonch,Poonch,JK12,Kia,Seltos,SUV,Petrol,1497,2020,2020-12-30,6,Bancassurance,226,2019-06-26,1
POL10590,2026-04-03,2027-04-02,477361,2,365,79252.91,0,20,11456.66,Poonch,Poonch,JK12,Kia,Seltos,SUV,Petrol,1497,2020,2020-12-30,6,Bancassurance,226,2019-06-26,0
POL10591,2022-01-18,2023-01-17,99978,1,365,0.0,0,0,2999.34,Jewel Chowk,Jammu,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2015,2016-05-15,11,Prime Broker,346,2020-10-17,1
POL10591,2023-01-18,2024-01-17,99978,2,365,0.0,0,20,2399.47,Jewel Chowk,Jammu,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2015,2016-05-15,11,Prime Broker,346,2020-10-17,1
POL10591,2024-01-18,2025-01-16,99978,3,365,0.0,0,25,2249.5,Jewel Chowk,Jammu,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2015,2016-05-15,11,Prime Broker,346,2020-10-17,1
POL10591,2025-01-17,2026-01-16,99978,4,365,0.0,0,35,1949.57,Jewel Chowk,Jammu,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2015,2016-05-15,11,Prime Broker,346,2020-10-17,1
POL10591,2026-01-17,2027-01-16,99978,5,365,0.0,2,45,1979.56,Jewel Chowk,Jammu,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2015,2016-05-15,11,Prime Broker,346,2020-10-17,0
POL10592,2025-07-09,2026-07-08,619733,1,365,0.0,2,0,22310.39,Hiranagar,Kathua,JK04,Tata,Tiago,Hatchback,CNG,1199,2024,2024-10-01,2,Prime Broker,310,2020-04-23,0
POL10593,2025-09-30,2026-09-29,298630,1,365,28045.92,0,0,8958.9,Satwari,Jammu,JK02,Toyota,Glanza,Hatchback,CNG,1197,2017,2018-07-02,9,Prime Broker,295,2020-11-20,0
POL10594,2025-11-21,2026-11-20,1493314,1,365,207501.56,0,0,44799.42,Bishnah,Jammu,JK02,Honda,Elevate,SUV,Petrol,1498,2024,2025-06-18,2,Prime Broker,456,2021-01-04,0
POL10595,2025-11-16,2026-11-15,947656,1,365,0.0,0,0,28429.68,Bakshi Nagar,Jammu,JK02,Tata,Nexon,SUV,Petrol,1199,2024,2025-06-16,2,Prime Broker,494,2019-07-19,0
POL10596,2024-04-17,2025-04-16,183067,1,365,0.0,0,0,5492.01,Rajouri,Rajouri,JK11,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2017,2017-09-08,9,POSP,59,2022-02-06,1
POL10596,2025-04-17,2026-04-16,183067,2,365,0.0,1,20,4832.97,Rajouri,Rajouri,JK11,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2017,2017-09-08,9,POSP,59,2022-02-06,1
POL10596,2026-04-17,2027-04-16,183067,3,365,0.0,0,0,5492.01,Rajouri,Rajouri,JK11,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2017,2017-09-08,9,POSP,59,2022-02-06,0
POL10597,2024-09-06,2025-09-05,382989,1,365,113413.86,0,0,11489.67,Rehari,Jammu,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2018,2019-02-16,8,Prime Broker,443,2022-11-14,1
POL10597,2025-09-06,2026-09-05,382989,2,365,0.0,0,20,9191.74,Rehari,Jammu,JK02,Maruti Suzuki,Brezza,SUV,CNG,1462,2018,2019-02-16,8,Prime Broker,443,2022-11-14,0
POL10598,2024-07-18,2025-07-17,528285,1,365,0.0,0,0,15848.55,Satwari,Jammu,JK02,Hyundai,Creta,SUV,Petrol,1497,2017,2017-07-31,9,POSP,87,2022-11-26,1
POL10598,2025-07-18,2026-07-17,528285,2,365,0.0,2,20,15214.61,Satwari,Jammu,JK02,Hyundai,Creta,SUV,Petrol,1497,2017,2017-07-31,9,POSP,87,2022-11-26,0
POL10599,2025-11-04,2026-11-03,563039,1,365,118994.74,0,0,16891.17,Talab Tillo,Jammu,JK02,Kia,Carens,MPV,Petrol,1497,2017,2018-06-06,9,Agency,120,2024-02-13,0
POL10600,2023-09-20,2024-09-18,252101,1,365,0.0,0,0,7563.03,Poonch,Poonch,JK12,Tata,Tiago,Hatchback,CNG,1199,2017,2018-04-20,9,POSP,32,2022-12-16,1
POL10600,2024-09-19,2025-09-18,252101,2,365,24551.26,0,20,6050.42,Poonch,Poonch,JK12,Tata,Tiago,Hatchback,CNG,1199,2017,2018-04-20,9,POSP,32,2022-12-16,1
POL10600,2025-09-19,2026-09-18,252101,3,365,0.0,0,25,5672.27,Poonch,Poonch,JK12,Tata,Tiago,Hatchback,CNG,1199,2017,2018-04-20,9,POSP,32,2022-12-16,0
POL10601,2025-01-07,2026-01-06,1644448,1,365,0.0,0,0,49333.44,Kishtwar,Kishtwar,JK17,Mahindra,XUV700,SUV,Petrol,1999,2024,2024-11-23,2,POSP,90,2019-05-11,1
POL10601,2026-01-07,2027-01-06,1644448,2,365,0.0,0,20,39466.75,Kishtwar,Kishtwar,JK17,Mahindra,XUV700,SUV,Petrol,1999,2024,2024-11-23,2,POSP,90,2019-05-11,0
POL10602,2025-04-18,2026-04-17,1328732,1,365,0.0,0,0,39861.96,Narwal,Jammu,JK02,Kia,Seltos,SUV,Petrol,1497,2024,2025-03-22,2,Bancassurance,489,2021-09-21,1
POL10602,2026-04-18,2027-04-17,1328732,2,365,0.0,1,20,35078.52,Narwal,Jammu,JK02,Kia,Seltos,SUV,Petrol,1497,2024,2025-03-22,2,Bancassurance,489,2021-09-21,0
POL10603,2025-03-30,2026-03-29,505676,1,365,36252.04,0,0,15170.28,Doda,Doda,JK06,Maruti Suzuki,Brezza,SUV,Petrol,1462,2023,2023-11-16,3,POSP,73,2023-08-20,1
POL10603,2026-03-30,2027-03-29,505676,2,365,310745.22,0,20,12136.22,Doda,Doda,JK06,Maruti Suzuki,Brezza,SUV,Petrol,1462,2023,2023-11-16,3,POSP,73,2023-08-20,0
POL10604,2023-11-09,2024-11-07,364689,1,365,0.0,0,0,10940.67,Narwal,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2022,2023-03-21,4,Prime Broker,437,2016-02-23,1
POL10604,2024-11-08,2025-11-07,364689,2,365,0.0,0,20,8752.54,Narwal,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2022,2023-03-21,4,Prime Broker,437,2016-02-23,1
POL10604,2025-11-08,2026-11-07,364689,3,365,0.0,0,25,8205.5,Narwal,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2022,2023-03-21,4,Prime Broker,437,2016-02-23,0
POL10605,2023-05-24,2024-05-22,468155,1,365,0.0,0,0,14044.65,Gandhi Nagar,Jammu,JK02,Hyundai,Verna,Sedan,Petrol,1497,2019,2019-11-21,7,Dealer,158,2019-04-21,1
POL10605,2024-05-23,2025-05-22,468155,2,365,0.0,0,20,11235.72,Gandhi Nagar,Jammu,JK02,Hyundai,Verna,Sedan,Petrol,1497,2019,2019-11-21,7,Dealer,158,2019-04-21,1
POL10605,2025-05-23,2026-05-22,468155,3,365,120980.38,0,25,10533.49,Gandhi Nagar,Jammu,JK02,Hyundai,Verna,Sedan,Petrol,1497,2019,2019-11-21,7,Dealer,158,2019-04-21,1
POL10605,2026-05-23,2027-05-22,468155,4,365,0.0,0,35,9129.02,Gandhi Nagar,Jammu,JK02,Hyundai,Verna,Sedan,Petrol,1497,2019,2019-11-21,7,Dealer,158,2019-04-21,0
POL10606,2025-12-31,2026-12-30,671604,1,365,423673.99,0,0,20148.12,Gandhi Nagar,Jammu,JK02,Tata,Nexon,SUV,Petrol,1199,2025,2026-06-28,1,Agency,170,2024-06-16,0
POL10607,2025-02-15,2026-02-14,510318,1,365,68464.67,0,0,15309.54,Arnia,Jammu,JK02,Toyota,Glanza,Hatchback,CNG,1197,2023,2023-08-17,3,Prime Broker,442,2019-10-22,1
POL10607,2026-02-15,2027-02-14,510318,2,365,0.0,0,20,12247.63,Arnia,Jammu,JK02,Toyota,Glanza,Hatchback,CNG,1197,2023,2023-08-17,3,Prime Broker,442,2019-10-22,0
POL10608,2022-04-24,2023-04-23,762696,1,365,0.0,0,0,22880.88,Bakshi Nagar,Jammu,JK02,Tata,Nexon,SUV,Petrol,1199,2022,2022-03-29,4,Prime Broker,382,2018-01-06,1
POL10608,2023-04-24,2024-04-22,762696,2,365,0.0,0,20,18304.7,Bakshi Nagar,Jammu,JK02,Tata,Nexon,SUV,Petrol,1199,2022,2022-03-29,4,Prime Broker,382,2018-01-06,1
POL10608,2024-04-23,2025-04-22,762696,3,365,0.0,0,25,17160.66,Bakshi Nagar,Jammu,JK02,Tata,Nexon,SUV,Petrol,1199,2022,2022-03-29,4,Prime Broker,382,2018-01-06,1
POL10608,2025-04-23,2026-04-22,762696,4,365,0.0,1,35,16359.83,Bakshi Nagar,Jammu,JK02,Tata,Nexon,SUV,Petrol,1199,2022,2022-03-29,4,Prime Broker,382,2018-01-06,1
POL10608,2026-04-23,2027-04-22,762696,5,365,0.0,1,0,25168.97,Bakshi Nagar,Jammu,JK02,Tata,Nexon,SUV,Petrol,1199,2022,2022-03-29,4,Prime Broker,382,2018-01-06,0
POL10609,2025-06-08,2026-06-07,479107,1,365,0.0,0,0,14373.21,Trikuta Nagar,Jammu,JK02,Renault,Triber,MPV,Petrol,999,2023,2024-03-14,3,Prime Broker,227,2024-11-04,1
POL10609,2026-06-08,2027-06-07,479107,2,365,39675.28,0,20,11498.57,Trikuta Nagar,Jammu,JK02,Renault,Triber,MPV,Petrol,999,2023,2024-03-14,3,Prime Broker,227,2024-11-04,0
POL10610,2025-04-26,2026-04-25,730710,1,365,0.0,1,0,24113.43,Kathua,Kathua,JK04,Mahindra,XUV700,SUV,Diesel,1999,2013,2013-10-03,13,Prime Broker,249,2024-09-17,1
POL10610,2026-04-26,2027-04-25,730710,2,365,0.0,0,0,21921.3,Kathua,Kathua,JK04,Mahindra,XUV700,SUV,Diesel,1999,2013,2013-10-03,13,Prime Broker,249,2024-09-17,0
POL10611,2023-10-15,2024-10-13,221678,1,365,0.0,1,0,7315.37,Jewel Chowk,Jammu,JK02,Tata,Altroz,Hatchback,CNG,1199,2013,2013-12-15,13,Prime Broker,529,2022-02-24,1
POL10611,2024-10-14,2025-10-13,221678,2,365,0.0,0,0,6650.34,Jewel Chowk,Jammu,JK02,Tata,Altroz,Hatchback,CNG,1199,2013,2013-12-15,13,Prime Broker,529,2022-02-24,1
POL10611,2025-10-14,2026-10-13,221678,3,365,0.0,0,20,5320.27,Jewel Chowk,Jammu,JK02,Tata,Altroz,Hatchback,CNG,1199,2013,2013-12-15,13,Prime Broker,529,2022-02-24,0
POL10612,2024-06-25,2025-06-24,419021,1,365,0.0,2,0,15084.76,Jewel Chowk,Jammu,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2021,2021-06-21,5,Agency,248,2023-09-05,1
POL10612,2025-06-25,2026-06-24,419021,2,365,107219.91,0,0,12570.63,Jewel Chowk,Jammu,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2021,2021-06-21,5,Agency,248,2023-09-05,1
POL10612,2026-06-25,2027-06-24,419021,3,365,116789.78,0,20,10056.5,Jewel Chowk,Jammu,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2021,2021-06-21,5,Agency,248,2023-09-05,0
POL10613,2024-11-28,2025-11-27,338190,1,365,0.0,1,0,11160.27,Gandhi Nagar,Jammu,JK02,Tata,Tiago,Hatchback,CNG,1199,2020,2021-01-20,6,Agency,176,2023-06-19,1
POL10613,2025-11-28,2026-11-27,338190,2,365,0.0,0,0,10145.7,Gandhi Nagar,Jammu,JK02,Tata,Tiago,Hatchback,CNG,1199,2020,2021-01-20,6,Agency,176,2023-06-19,0
POL10614,2025-11-12,2026-11-11,649563,1,365,0.0,0,0,19486.89,Jewel Chowk,Jammu,JK02,Hyundai,Verna,Sedan,Petrol,1497,2020,2020-12-16,6,Prime Broker,153,2025-06-27,0
POL10615,2025-05-27,2026-05-26,456952,1,365,0.0,1,0,15079.42,Jewel Chowk,Jammu,JK02,Hyundai,i20,Hatchback,Petrol,1197,2024,2025-05-25,2,POSP,80,2024-06-07,1
POL10615,2026-05-27,2027-05-26,456952,2,365,0.0,0,0,13708.56,Jewel Chowk,Jammu,JK02,Hyundai,i20,Hatchback,Petrol,1197,2024,2025-05-25,2,POSP,80,2024-06-07,0
POL10616,2025-09-01,2026-08-31,147622,1,365,0.0,0,0,4428.66,Ramnagar,Udhampur,JK14,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2017,2017-10-28,9,Prime Broker,579,2024-11-02,0
POL10617,2022-12-15,2023-12-14,927510,1,365,0.0,0,0,27825.3,Ramnagar,Udhampur,JK14,Mahindra,Scorpio-N,SUV,Petrol,2198,2018,2018-10-27,8,Agency,185,2021-12-08,1
POL10617,2023-12-15,2024-12-13,927510,2,365,0.0,0,20,22260.24,Ramnagar,Udhampur,JK14,Mahindra,Scorpio-N,SUV,Petrol,2198,2018,2018-10-27,8,Agency,185,2021-12-08,1
POL10617,2024-12-14,2025-12-13,927510,3,365,84173.34,0,25,20868.97,Ramnagar,Udhampur,JK14,Mahindra,Scorpio-N,SUV,Petrol,2198,2018,2018-10-27,8,Agency,185,2021-12-08,1
POL10617,2025-12-14,2026-12-13,927510,4,365,102922.32,0,35,18086.44,Ramnagar,Udhampur,JK14,Mahindra,Scorpio-N,SUV,Petrol,2198,2018,2018-10-27,8,Agency,185,2021-12-08,0
POL10618,2025-03-13,2026-03-12,485840,1,365,0.0,0,0,14575.2,Vijaypur,Samba,JK08,Tata,Altroz,Hatchback,Diesel,1199,2024,2025-01-23,2,Dealer,228,2023-03-04,1
POL10618,2026-03-13,2027-03-12,485840,2,365,0.0,0,20,11660.16,Vijaypur,Samba,JK08,Tata,Altroz,Hatchback,Diesel,1199,2024,2025-01-23,2,Dealer,228,2023-03-04,0
POL10619,2021-09-24,2022-09-23,103039,1,365,0.0,0,0,3091.17,Banihal,Ramban,JK19,Maruti Suzuki,Swift,Hatchback,CNG,1197,2014,2015-02-24,12,Prime Broker,456,2021-01-04,1
POL10619,2022-09-24,2023-09-23,103039,2,365,0.0,0,20,2472.94,Banihal,Ramban,JK19,Maruti Suzuki,Swift,Hatchback,CNG,1197,2014,2015-02-24,12,Prime Broker,456,2021-01-04,1
POL10619,2023-09-24,2024-09-22,103039,3,365,0.0,1,25,2550.22,Banihal,Ramban,JK19,Maruti Suzuki,Swift,Hatchback,CNG,1197,2014,2015-02-24,12,Prime Broker,456,2021-01-04,1
POL10619,2024-09-23,2025-09-22,103039,4,365,14191.59,0,0,3091.17,Banihal,Ramban,JK19,Maruti Suzuki,Swift,Hatchback,CNG,1197,2014,2015-02-24,12,Prime Broker,456,2021-01-04,1
POL10619,2025-09-23,2026-09-22,103039,5,365,0.0,0,20,2472.94,Banihal,Ramban,JK19,Maruti Suzuki,Swift,Hatchback,CNG,1197,2014,2015-02-24,12,Prime Broker,456,2021-01-04,0
POL10620,2024-11-27,2025-11-26,155493,1,365,0.0,0,0,4664.79,Banihal,Ramban,JK19,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2012,2013-04-03,14,POSP,31,2022-01-12,1
POL10620,2025-11-27,2026-11-26,155493,2,365,0.0,0,20,3731.83,Banihal,Ramban,JK19,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2012,2013-04-03,14,POSP,31,2022-01-12,0
POL10621,2025-10-06,2026-10-05,336641,1,365,0.0,0,0,10099.23,Hiranagar,Kathua,JK04,Tata,Altroz,Hatchback,CNG,1199,2018,2018-03-01,8,Prime Broker,380,2020-04-27,0
POL10622,2024-07-12,2025-07-11,318715,1,365,77633.13,0,0,9561.45,Hiranagar,Kathua,JK04,Hyundai,i20,Hatchback,Petrol,1197,2022,2023-02-03,4,Prime Broker,171,2021-01-12,1
POL10622,2025-07-12,2026-07-11,318715,2,365,0.0,0,20,7649.16,Hiranagar,Kathua,JK04,Hyundai,i20,Hatchback,Petrol,1197,2022,2023-02-03,4,Prime Broker,171,2021-01-12,0
POL10623,2025-02-26,2026-02-25,1452731,1,365,0.0,0,0,43581.93,Bahu Plaza,Jammu,JK02,Mahindra,Thar,SUV,Petrol,2184,2024,2025-01-11,2,Bancassurance,586,2017-05-18,1
POL10623,2026-02-26,2027-02-25,1452731,2,365,0.0,2,20,41838.65,Bahu Plaza,Jammu,JK02,Mahindra,Thar,SUV,Petrol,2184,2024,2025-01-11,2,Bancassurance,586,2017-05-18,0
POL10624,2025-10-05,2026-10-04,833152,1,365,0.0,0,0,24994.56,Trikuta Nagar,Jammu,JK02,Tata,Punch,SUV,CNG,1199,2024,2024-04-21,2,Prime Broker,599,2024-01-17,0
POL10625,2025-01-22,2026-01-21,294866,1,365,0.0,1,0,9730.58,Bari Brahmana,Samba,JK08,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2024,2024-11-03,2,Prime Broker,251,2024-06-22,1
POL10625,2026-01-22,2027-01-21,294866,2,365,0.0,0,0,8845.98,Bari Brahmana,Samba,JK08,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2024,2024-11-03,2,Prime Broker,251,2024-06-22,0
POL10626,2025-09-28,2026-09-27,890704,1,365,0.0,0,0,26721.12,Gandhi Nagar,Jammu,JK02,Hyundai,Verna,Sedan,Petrol,1497,2022,2022-10-08,4,POSP,71,2022-01-10,0
POL10627,2024-03-30,2025-03-29,340718,1,365,0.0,0,0,10221.54,Trikuta Nagar,Jammu,JK02,Honda,City,Sedan,Petrol,1498,2018,2018-11-11,8,Prime Broker,546,2021-10-02,1
POL10627,2025-03-30,2026-03-29,340718,2,365,0.0,0,20,8177.23,Trikuta Nagar,Jammu,JK02,Honda,City,Sedan,Petrol,1498,2018,2018-11-11,8,Prime Broker,546,2021-10-02,1
POL10627,2026-03-30,2027-03-29,340718,3,365,0.0,0,25,7666.15,Trikuta Nagar,Jammu,JK02,Honda,City,Sedan,Petrol,1498,2018,2018-11-11,8,Prime Broker,546,2021-10-02,0
POL10628,2025-07-10,2026-07-09,488639,1,365,0.0,0,0,14659.17,Bari Brahmana,Samba,JK08,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2025,2025-06-20,1,Prime Broker,548,2021-01-28,0
POL10629,2025-12-24,2026-12-23,737826,1,365,103915.78,0,0,22134.78,Bahu Plaza,Jammu,JK02,Tata,Nexon,SUV,Petrol,1199,2025,2025-09-09,1,Prime Broker,221,2023-11-24,0
POL10630,2021-08-26,2022-08-25,265945,1,365,0.0,1,0,8776.18,Bahu Plaza,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2018,2019-07-04,8,Prime Broker,335,2020-03-17,1
POL10630,2022-08-26,2023-08-25,265945,2,365,0.0,0,0,7978.35,Bahu Plaza,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2018,2019-07-04,8,Prime Broker,335,2020-03-17,1
POL10630,2023-08-26,2024-08-24,265945,3,365,0.0,0,20,6382.68,Bahu Plaza,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2018,2019-07-04,8,Prime Broker,335,2020-03-17,1
POL10630,2024-08-25,2025-08-24,265945,4,365,0.0,0,25,5983.76,Bahu Plaza,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2018,2019-07-04,8,Prime Broker,335,2020-03-17,1
POL10630,2025-08-25,2026-08-24,265945,5,365,0.0,0,35,5185.93,Bahu Plaza,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2018,2019-07-04,8,Prime Broker,335,2020-03-17,0
POL10631,2023-11-08,2024-11-06,114663,1,365,0.0,2,0,4127.87,Bahu Plaza,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2016,2017-05-17,10,Prime Broker,345,2021-08-02,1
POL10631,2024-11-07,2025-11-06,114663,2,365,0.0,0,0,3439.89,Bahu Plaza,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2016,2017-05-17,10,Prime Broker,345,2021-08-02,1
POL10631,2025-11-07,2026-11-06,114663,3,365,0.0,0,20,2751.91,Bahu Plaza,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2016,2017-05-17,10,Prime Broker,345,2021-08-02,0
POL10632,2025-06-02,2026-06-01,377031,1,365,0.0,0,0,11310.93,Gandhi Nagar,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2022,2022-05-26,4,Prime Broker,248,2025-05-18,1
POL10632,2026-06-02,2027-06-01,377031,2,365,0.0,0,20,9048.74,Gandhi Nagar,Jammu,JK02,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2022,2022-05-26,4,Prime Broker,248,2025-05-18,0
POL10633,2024-01-09,2025-01-07,199338,1,365,0.0,1,0,6578.15,Gandhi Nagar,Jammu,JK02,Hyundai,Venue,SUV,Petrol,1197,2016,2016-09-06,10,Prime Broker,289,2022-01-13,1
POL10633,2025-01-08,2026-01-07,199338,2,365,0.0,1,0,6578.15,Gandhi Nagar,Jammu,JK02,Hyundai,Venue,SUV,Petrol,1197,2016,2016-09-06,10,Prime Broker,289,2022-01-13,1
POL10633,2026-01-08,2027-01-07,199338,3,365,0.0,0,0,5980.14,Gandhi Nagar,Jammu,JK02,Hyundai,Venue,SUV,Petrol,1197,2016,2016-09-06,10,Prime Broker,289,2022-01-13,0
POL10634,2024-10-04,2025-10-03,459086,1,365,0.0,0,0,13772.58,Gandhi Nagar,Jammu,JK02,Tata,Nexon,SUV,Petrol,1199,2018,2019-02-27,8,POSP,92,2022-04-25,1
POL10634,2025-10-04,2026-10-03,459086,2,365,0.0,0,20,11018.06,Gandhi Nagar,Jammu,JK02,Tata,Nexon,SUV,Petrol,1199,2018,2019-02-27,8,POSP,92,2022-04-25,0
POL10635,2023-12-30,2024-12-28,552330,1,365,29553.82,0,0,16569.9,Gandhi Nagar,Jammu,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2022,2022-12-18,4,Prime Broker,280,2017-07-01,1
POL10635,2024-12-29,2025-12-28,552330,2,365,0.0,0,20,13255.92,Gandhi Nagar,Jammu,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2022,2022-12-18,4,Prime Broker,280,2017-07-01,1
POL10635,2025-12-29,2026-12-28,552330,3,365,0.0,0,25,12427.42,Gandhi Nagar,Jammu,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2022,2022-12-18,4,Prime Broker,280,2017-07-01,0
POL10636,2025-12-31,2026-12-30,641757,1,365,0.0,0,0,19252.71,Shastri Nagar,Jammu,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2025,2026-01-20,1,Agency,229,2022-08-03,0
POL10637,2024-06-27,2025-06-26,861118,1,365,0.0,0,0,25833.54,Narwal,Jammu,JK02,Honda,Elevate,SUV,Petrol,1498,2022,2022-04-27,4,POSP,64,2022-12-28,1
POL10637,2025-06-27,2026-06-26,861118,2,365,0.0,0,20,20666.83,Narwal,Jammu,JK02,Honda,Elevate,SUV,Petrol,1498,2022,2022-04-27,4,POSP,64,2022-12-28,1
POL10637,2026-06-27,2027-06-26,861118,3,365,52836.32,0,25,19375.15,Narwal,Jammu,JK02,Honda,Elevate,SUV,Petrol,1498,2022,2022-04-27,4,POSP,64,2022-12-28,0
POL10638,2025-02-19,2026-02-18,291925,1,365,0.0,0,0,8757.75,Bhaderwah,Doda,JK06,Hyundai,Creta,SUV,Diesel,1497,2010,2011-10-16,16,POSP,86,2023-04-24,1
POL10638,2026-02-19,2027-02-18,291925,2,365,122979.6,0,20,7006.2,Bhaderwah,Doda,JK06,Hyundai,Creta,SUV,Diesel,1497,2010,2011-10-16,16,POSP,86,2023-04-24,0
POL10639,2025-05-14,2026-05-13,344657,1,365,0.0,0,0,10339.71,Bhaderwah,Doda,JK06,Hyundai,Verna,Sedan,Petrol,1497,2019,2019-10-30,7,POSP,73,2023-08-20,1
POL10639,2026-05-14,2027-05-13,344657,2,365,0.0,1,20,9098.94,Bhaderwah,Doda,JK06,Hyundai,Verna,Sedan,Petrol,1497,2019,2019-10-30,7,POSP,73,2023-08-20,0
POL10640,2025-01-28,2026-01-27,1878770,1,365,0.0,0,0,56363.1,Bhaderwah,Doda,JK06,Toyota,Fortuner,SUV,Diesel,2755,2018,2019-07-29,8,POSP,86,2023-04-24,1
POL10640,2026-01-28,2027-01-27,1878770,2,365,0.0,0,20,45090.48,Bhaderwah,Doda,JK06,Toyota,Fortuner,SUV,Diesel,2755,2018,2019-07-29,8,POSP,86,2023-04-24,0
POL10641,2024-08-30,2025-08-29,333639,1,365,0.0,0,0,10009.17,Channi Himmat,Jammu,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2022,2022-07-27,4,Prime Broker,333,2024-03-26,1
