Policy_Number,IMD_Code,RID,RED,IDV,Policy_Tenure,Total_Claim_Amount,Claim_Count,NCB,Premium,Customer_Area,Make,Model,Vehicle_Type,Fuel_Type,Engine_CC,Vehicle_First_Registration_Date,Vehicle_Age,Channel_Type,Portfolio_Size,Renewed,Last_Remark,Previous_NCB,Previous_Claim_Count,Years_With_Channel,Premium_to_IDV_Ratio
POL10645,IMD10048,2026-04-12,2027-04-11,368865,2,0.0,1,20,9738.04,Samba,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2021-09-22,5,Dealer,228,0,No response after follow-up,0.0,0.0,4,0.0264
POL10646,IMD10288,2025-07-14,2026-07-13,563120,1,0.0,0,0,16893.6,Talab Tillo,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2024-02-14,2,Agency,177,0,Comparing with ICICI,0.0,0.0,1,0.03
POL10647,IMD10374,2025-07-27,2026-07-26,251839,1,0.0,1,0,8310.69,Gandhi Nagar,Toyota,Glanza,Hatchback,Petrol,1197,2017-11-30,9,Prime Broker,489,0,Vehicle sold,0.0,0.0,3,0.033
POL10648,IMD10137,2024-08-01,2025-07-31,344416,1,0.0,1,0,11365.73,Gandhi Nagar,Mahindra,Bolero,SUV,Diesel,1493,2019-04-18,8,POSP,62,1,Renewal in progress,0.0,0.0,0,0.033
POL10648,IMD10137,2025-08-01,2026-07-31,344416,2,0.0,0,0,10332.48,Gandhi Nagar,Mahindra,Bolero,SUV,Diesel,1493,2019-04-18,8,POSP,62,0,Vehicle sold,0.0,1.0,1,0.03
POL10649,IMD10161,2022-07-14,2023-07-13,276845,1,40646.88,0,0,8305.35,Gandhi Nagar,Kia,Sonet,SUV,Diesel,1197,2015-05-17,12,Prime Broker,341,1,Customer satisfied,0.0,0.0,2,0.03
POL10649,IMD10161,2023-07-14,2024-07-12,276845,2,0.0,0,20,6644.28,Gandhi Nagar,Kia,Sonet,SUV,Diesel,1197,2015-05-17,12,Prime Broker,341,1,Renewal in progress,0.0,0.0,3,0.024
POL10649,IMD10161,2024-07-13,2025-07-12,276845,3,0.0,0,25,6229.01,Gandhi Nagar,Kia,Sonet,SUV,Diesel,1197,2015-05-17,12,Prime Broker,341,1,Renewal in progress,20.0,0.0,4,0.0225
POL10649,IMD10161,2025-07-13,2026-07-12,276845,4,0.0,0,35,5398.48,Gandhi Nagar,Kia,Sonet,SUV,Diesel,1197,2015-05-17,12,Prime Broker,341,0,Premium too high,25.0,0.0,5,0.0195
POL10650,IMD10050,2022-11-10,2023-11-09,98311,1,0.0,0,0,2949.33,Bani,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2016-04-30,11,Prime Broker,380,1,Customer satisfied,0.0,0.0,2,0.03
POL10650,IMD10050,2023-11-10,2024-11-08,98311,2,0.0,0,20,2359.46,Bani,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2016-04-30,11,Prime Broker,380,1,Long-term customer,0.0,0.0,3,0.024
POL10650,IMD10050,2024-11-09,2025-11-08,98311,3,9459.68,0,25,2212.0,Bani,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2016-04-30,11,Prime Broker,380,1,Long-term customer,20.0,0.0,4,0.0225
POL10650,IMD10050,2025-11-09,2026-11-08,98311,4,0.0,0,35,1917.06,Bani,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2016-04-30,11,Prime Broker,380,0,Renewed with competitor,25.0,0.0,5,0.0195
POL10651,IMD10056,2023-06-27,2024-06-25,422948,1,0.0,0,0,12688.44,Rehari,Hyundai,Creta,SUV,Diesel,1497,2019-08-28,7,Prime Broker,468,1,Premium accepted,0.0,0.0,1,0.03
POL10651,IMD10056,2024-06-26,2025-06-25,422948,2,0.0,0,20,10150.75,Rehari,Hyundai,Creta,SUV,Diesel,1497,2019-08-28,7,Prime Broker,468,1,Long-term customer,0.0,0.0,2,0.024
POL10651,IMD10056,2025-06-26,2026-06-25,422948,3,0.0,0,25,9516.33,Rehari,Hyundai,Creta,SUV,Diesel,1497,2019-08-28,7,Prime Broker,468,1,Customer satisfied,20.0,0.0,3,0.0225
POL10651,IMD10056,2026-06-26,2027-06-25,422948,4,0.0,1,35,9072.23,Rehari,Hyundai,Creta,SUV,Diesel,1497,2019-08-28,7,Prime Broker,468,0,Premium too high,25.0,0.0,4,0.0214
POL10652,IMD10314,2025-12-05,2026-12-04,438994,1,0.0,0,0,13169.82,Rehari,Renault,Kwid,Hatchback,Petrol,999,2025-08-11,1,Prime Broker,514,0,Premium too high,0.0,0.0,5,0.03
POL10653,IMD10329,2025-12-05,2026-12-04,884147,1,0.0,1,0,29176.85,Narwal,Hyundai,Verna,Sedan,Petrol,1497,2024-07-03,3,Prime Broker,585,0,Premium too high,0.0,0.0,0,0.033
POL10654,IMD10443,2025-10-06,2026-10-05,228325,1,0.0,1,0,7534.73,Katra,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2018-09-27,9,Dealer,51,0,Claim experience poor,0.0,0.0,2,0.033
POL10655,IMD10212,2025-06-23,2026-06-22,414166,1,0.0,0,0,12424.98,Katra,Honda,Elevate,SUV,Petrol,1498,2012-05-24,14,Prime Broker,537,1,Payment expected today,0.0,0.0,3,0.03
POL10655,IMD10212,2026-06-23,2027-06-22,414166,2,0.0,0,20,9939.98,Katra,Honda,Elevate,SUV,Petrol,1498,2012-05-24,14,Prime Broker,537,0,Comparing with ICICI,0.0,0.0,4,0.024
POL10656,IMD10153,2025-12-01,2026-11-30,458012,1,58826.29,1,0,15114.4,Rehari,Toyota,Glanza,Hatchback,CNG,1197,2022-09-27,4,Prime Broker,548,0,Comparing with ICICI,0.0,0.0,4,0.033
POL10657,IMD10414,2025-12-31,2026-12-30,755843,1,0.0,0,0,22675.29,Gandhi Nagar,Honda,Amaze,Sedan,Petrol,1199,2026-07-17,1,Agency,179,0,Payment delayed,0.0,0.0,3,0.03
POL10658,IMD10374,2024-06-06,2025-06-05,165119,1,0.0,0,0,4953.57,Channi Himmat,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2018-03-28,9,Prime Broker,489,1,Renewal in progress,0.0,0.0,2,0.03
POL10658,IMD10374,2025-06-06,2026-06-05,165119,2,0.0,0,20,3962.86,Channi Himmat,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2018-03-28,9,Prime Broker,489,1,Premium accepted,0.0,0.0,3,0.024
POL10658,IMD10374,2026-06-06,2027-06-05,165119,3,0.0,1,25,4086.7,Channi Himmat,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2018-03-28,9,Prime Broker,489,0,Comparing competitor quotes,20.0,0.0,4,0.0248
POL10659,IMD10434,2025-08-20,2026-08-19,1370231,1,0.0,0,0,41106.93,Dayalachak,Toyota,Innova Crysta,MPV,Diesel,2393,2024-12-09,2,Agency,203,0,Premium too high,0.0,0.0,2,0.03
POL10660,IMD10367,2024-04-09,2025-04-08,906765,1,0.0,0,0,27202.95,Gandhi Nagar,Tata,Harrier,SUV,Diesel,1956,2019-03-18,8,POSP,82,1,Customer satisfied,0.0,0.0,0,0.03
POL10660,IMD10367,2025-04-09,2026-04-08,906765,2,0.0,0,20,21762.36,Gandhi Nagar,Tata,Harrier,SUV,Diesel,1956,2019-03-18,8,POSP,82,1,Customer confirmed renewal,0.0,0.0,1,0.024
POL10660,IMD10367,2026-04-09,2027-04-08,906765,3,86807.84,0,25,20402.21,Gandhi Nagar,Tata,Harrier,SUV,Diesel,1956,2019-03-18,8,POSP,82,0,Payment delayed,20.0,0.0,2,0.0225
POL10661,IMD10346,2022-06-02,2023-06-01,344387,1,0.0,0,0,10331.61,Surankote,Honda,Amaze,Sedan,Petrol,1199,2019-11-25,7,Agency,281,1,Customer confirmed renewal,0.0,0.0,1,0.03
POL10661,IMD10346,2023-06-02,2024-05-31,344387,2,0.0,0,20,8265.29,Surankote,Honda,Amaze,Sedan,Petrol,1199,2019-11-25,7,Agency,281,1,Long-term customer,0.0,0.0,2,0.024
POL10661,IMD10346,2024-06-01,2025-05-31,344387,3,0.0,0,25,7748.71,Surankote,Honda,Amaze,Sedan,Petrol,1199,2019-11-25,7,Agency,281,1,Payment expected today,20.0,0.0,3,0.0225
POL10661,IMD10346,2025-06-01,2026-05-31,344387,4,0.0,0,35,6715.55,Surankote,Honda,Amaze,Sedan,Petrol,1199,2019-11-25,7,Agency,281,1,Customer confirmed renewal,25.0,0.0,4,0.0195
POL10661,IMD10346,2026-06-01,2027-05-31,344387,5,0.0,0,45,5682.39,Surankote,Honda,Amaze,Sedan,Petrol,1199,2019-11-25,7,Agency,281,0,Payment delayed,35.0,0.0,5,0.0165
POL10662,IMD10358,2025-01-16,2026-01-15,678038,1,0.0,0,0,20341.14,Talab Tillo,Hyundai,i20,Hatchback,Petrol,1197,2024-05-06,3,Prime Broker,437,1,Payment expected today,0.0,0.0,2,0.03
POL10662,IMD10358,2026-01-16,2027-01-15,678038,2,0.0,0,20,16272.91,Talab Tillo,Hyundai,i20,Hatchback,Petrol,1197,2024-05-06,3,Prime Broker,437,0,Agent lost customer,0.0,0.0,3,0.024
POL10663,IMD10414,2025-07-05,2026-07-04,921167,1,0.0,0,0,27635.01,Canal Road,Hyundai,Venue,SUV,Petrol,1197,2025-06-12,1,Agency,179,0,Premium too high,0.0,0.0,3,0.03
POL10664,IMD10457,2024-08-03,2025-08-02,1130519,1,184039.52,0,0,33915.57,Akhnoor,Mahindra,Scorpio Classic,SUV,Diesel,2184,2024-01-19,3,Prime Broker,414,1,Customer confirmed renewal,0.0,0.0,2,0.03
POL10664,IMD10457,2025-08-03,2026-08-02,1130519,2,0.0,0,20,27132.46,Akhnoor,Mahindra,Scorpio Classic,SUV,Diesel,2184,2024-01-19,3,Prime Broker,414,0,Premium too high,0.0,0.0,3,0.024
POL10665,IMD10220,2024-03-12,2025-03-11,211193,1,0.0,1,0,6969.37,Nowshera,Hyundai,Venue,SUV,Diesel,1197,2018-05-26,9,Bancassurance,757,1,Payment expected today,0.0,0.0,2,0.033
POL10665,IMD10220,2025-03-12,2026-03-11,211193,2,0.0,1,0,6969.37,Nowshera,Hyundai,Venue,SUV,Diesel,1197,2018-05-26,9,Bancassurance,757,1,Customer confirmed renewal,0.0,1.0,3,0.033
POL10665,IMD10220,2026-03-12,2027-03-11,211193,3,0.0,0,0,6335.79,Nowshera,Hyundai,Venue,SUV,Diesel,1197,2018-05-26,9,Bancassurance,757,0,Premium too high,0.0,1.0,4,0.03
POL10666,IMD10220,2024-11-12,2025-11-11,220077,1,35854.28,0,0,6602.31,Nowshera,Hyundai,Verna,Sedan,Petrol,1497,2014-09-09,12,Bancassurance,757,1,Renewal in progress,0.0,0.0,2,0.03
POL10666,IMD10220,2025-11-12,2026-11-11,220077,2,47529.84,0,20,5281.85,Nowshera,Hyundai,Verna,Sedan,Petrol,1497,2014-09-09,12,Bancassurance,757,0,Renewed with competitor,0.0,0.0,3,0.024
POL10667,IMD10142,2025-01-16,2026-01-15,399074,1,0.0,0,0,11972.22,Nowshera,Honda,Elevate,SUV,Petrol,1498,2017-01-02,10,Prime Broker,386,1,Renewal in progress,0.0,0.0,2,0.03
POL10667,IMD10142,2026-01-16,2027-01-15,399074,2,0.0,0,20,9577.78,Nowshera,Honda,Elevate,SUV,Petrol,1498,2017-01-02,10,Prime Broker,386,0,Comparing competitor quotes,0.0,0.0,3,0.024
POL10668,IMD10224,2025-05-11,2026-05-10,997440,1,0.0,0,0,29923.2,Nowshera,Hyundai,Creta,SUV,Diesel,1497,2023-03-10,3,POSP,50,1,Renewal in progress,0.0,0.0,4,0.03
POL10668,IMD10224,2026-05-11,2027-05-10,997440,2,0.0,1,20,26332.42,Nowshera,Hyundai,Creta,SUV,Diesel,1497,2023-03-10,3,POSP,50,0,Premium too high,0.0,0.0,5,0.0264
POL10669,IMD10112,2024-02-29,2025-02-27,149517,1,0.0,0,0,4485.51,Doda,Renault,Kwid,Hatchback,Petrol,999,2017-10-06,9,POSP,73,1,Customer confirmed renewal,0.0,0.0,1,0.03
POL10669,IMD10112,2025-02-28,2026-02-27,149517,2,36499.39,0,20,3588.41,Doda,Renault,Kwid,Hatchback,Petrol,999,2017-10-06,9,POSP,73,1,Long-term customer,0.0,0.0,2,0.024
POL10669,IMD10112,2026-02-28,2027-02-27,149517,3,0.0,0,25,3364.13,Doda,Renault,Kwid,Hatchback,Petrol,999,2017-10-06,9,POSP,73,0,Comparing with ICICI,20.0,0.0,3,0.0225
POL10670,IMD10456,2021-03-14,2022-03-13,318563,1,0.0,0,0,9556.89,Samba,Honda,City,Sedan,Petrol,1498,2017-04-24,10,Agency,146,1,Documents shared,0.0,0.0,3,0.03
POL10670,IMD10456,2022-03-14,2023-03-13,318563,2,0.0,1,20,8410.06,Samba,Honda,City,Sedan,Petrol,1498,2017-04-24,10,Agency,146,1,Long-term customer,0.0,0.0,4,0.0264
POL10670,IMD10456,2023-03-14,2024-03-12,318563,3,0.0,0,0,9556.89,Samba,Honda,City,Sedan,Petrol,1498,2017-04-24,10,Agency,146,1,Customer confirmed renewal,20.0,1.0,5,0.03
POL10670,IMD10456,2024-03-13,2025-03-12,318563,4,0.0,0,20,7645.51,Samba,Honda,City,Sedan,Petrol,1498,2017-04-24,10,Agency,146,1,Payment expected today,0.0,0.0,6,0.024
POL10670,IMD10456,2025-03-13,2026-03-12,318563,5,0.0,0,25,7167.67,Samba,Honda,City,Sedan,Petrol,1498,2017-04-24,10,Agency,146,1,Long-term customer,20.0,0.0,7,0.0225
POL10670,IMD10456,2026-03-13,2027-03-12,318563,6,0.0,0,35,6211.98,Samba,Honda,City,Sedan,Petrol,1498,2017-04-24,10,Agency,146,0,Vehicle sold,25.0,0.0,8,0.0195
POL10671,IMD10495,2021-10-08,2022-10-07,363591,1,0.0,0,0,10907.73,Billawar,Kia,Seltos,SUV,Petrol,1497,2018-01-11,9,POSP,77,1,Payment expected today,0.0,0.0,0,0.03
POL10671,IMD10495,2022-10-08,2023-10-07,363591,2,0.0,0,20,8726.18,Billawar,Kia,Seltos,SUV,Petrol,1497,2018-01-11,9,POSP,77,1,Waiting for payment,0.0,0.0,1,0.024
POL10671,IMD10495,2023-10-08,2024-10-06,363591,3,0.0,1,25,8998.88,Billawar,Kia,Seltos,SUV,Petrol,1497,2018-01-11,9,POSP,77,1,Customer satisfied,20.0,0.0,2,0.0248
POL10671,IMD10495,2024-10-07,2025-10-06,363591,4,0.0,0,0,10907.73,Billawar,Kia,Seltos,SUV,Petrol,1497,2018-01-11,9,POSP,77,1,Payment expected today,25.0,1.0,3,0.03
POL10671,IMD10495,2025-10-07,2026-10-06,363591,5,0.0,1,20,9598.8,Billawar,Kia,Seltos,SUV,Petrol,1497,2018-01-11,9,POSP,77,0,Renewed with competitor,0.0,0.0,4,0.0264
POL10672,IMD10477,2025-12-20,2026-12-19,433453,1,0.0,0,0,13003.59,Ghagwal,Tata,Punch,SUV,CNG,1199,2023-01-05,4,Dealer,84,0,Claim experience poor,0.0,0.0,0,0.03
POL10673,IMD10393,2025-12-03,2026-12-02,221010,1,0.0,1,0,7293.33,Janipur,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2019-02-05,8,Agency,248,0,Comparing competitor quotes,0.0,0.0,2,0.033
POL10674,IMD10377,2024-07-26,2025-07-25,278216,1,0.0,0,0,8346.48,Satwari,Hyundai,i20,Hatchback,Petrol,1197,2017-02-21,9,Prime Broker,577,1,Waiting for payment,0.0,0.0,1,0.03
POL10674,IMD10377,2025-07-26,2026-07-25,278216,2,0.0,0,20,6677.18,Satwari,Hyundai,i20,Hatchback,Petrol,1197,2017-02-21,9,Prime Broker,577,0,No response after follow-up,0.0,0.0,2,0.024
POL10675,IMD10337,2025-03-09,2026-03-08,128257,1,0.0,0,0,3847.71,Janipur,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2016-09-15,10,Prime Broker,300,1,Waiting for payment,0.0,0.0,1,0.03
POL10675,IMD10337,2026-03-09,2027-03-08,128257,2,0.0,0,20,3078.17,Janipur,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2016-09-15,10,Prime Broker,300,0,Payment delayed,0.0,0.0,2,0.024
POL10676,IMD10288,2024-07-19,2025-07-18,755439,1,0.0,0,0,22663.17,Janipur,Tata,Harrier,SUV,Diesel,1956,2022-01-17,5,Agency,177,1,Long-term customer,0.0,0.0,0,0.03
POL10676,IMD10288,2025-07-19,2026-07-18,755439,2,0.0,0,20,18130.54,Janipur,Tata,Harrier,SUV,Diesel,1956,2022-01-17,5,Agency,177,0,Claim experience poor,0.0,0.0,1,0.024
POL10677,IMD10322,2023-02-11,2024-02-10,221019,1,0.0,0,0,6630.57,Shastri Nagar,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2022-08-25,5,POSP,80,1,Waiting for payment,0.0,0.0,1,0.03
POL10677,IMD10322,2024-02-11,2025-02-09,221019,2,0.0,0,20,5304.46,Shastri Nagar,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2022-08-25,5,POSP,80,1,Payment expected today,0.0,0.0,2,0.024
POL10677,IMD10322,2025-02-10,2026-02-09,221019,3,42523.83,0,25,4972.93,Shastri Nagar,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2022-08-25,5,POSP,80,1,Payment expected today,20.0,0.0,3,0.0225
POL10677,IMD10322,2026-02-10,2027-02-09,221019,4,0.0,0,35,4309.87,Shastri Nagar,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2022-08-25,5,POSP,80,0,Premium too high,25.0,0.0,4,0.0195
POL10678,IMD10216,2024-06-29,2025-06-28,101516,1,21333.77,0,0,3045.48,Shastri Nagar,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2014-10-25,12,Prime Broker,568,1,Customer confirmed renewal,0.0,0.0,8,0.03
POL10678,IMD10216,2025-06-29,2026-06-28,101516,2,0.0,0,20,2436.38,Shastri Nagar,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2014-10-25,12,Prime Broker,568,1,Customer satisfied,0.0,0.0,9,0.024
POL10678,IMD10216,2026-06-29,2027-06-28,101516,3,0.0,0,25,2284.11,Shastri Nagar,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2014-10-25,12,Prime Broker,568,0,Customer not interested,20.0,0.0,10,0.0225
POL10679,IMD10067,2025-11-13,2026-11-12,1092672,1,0.0,0,0,32780.16,Shastri Nagar,Mahindra,XUV700,SUV,Petrol,1999,2018-10-07,8,Agency,212,0,Premium too high,0.0,0.0,0,0.03
POL10680,IMD10017,2022-09-25,2023-09-24,1236923,1,150595.61,0,0,37107.69,Mendhar,Toyota,Innova Hycross,MPV,Hybrid,1987,2019-02-25,8,Bancassurance,582,1,Waiting for payment,0.0,0.0,0,0.03
POL10680,IMD10017,2023-09-25,2024-09-23,1236923,2,0.0,0,20,29686.15,Mendhar,Toyota,Innova Hycross,MPV,Hybrid,1987,2019-02-25,8,Bancassurance,582,1,Documents shared,0.0,0.0,1,0.024
POL10680,IMD10017,2024-09-24,2025-09-23,1236923,3,0.0,0,25,27830.77,Mendhar,Toyota,Innova Hycross,MPV,Hybrid,1987,2019-02-25,8,Bancassurance,582,1,Renewal in progress,20.0,0.0,2,0.0225
POL10680,IMD10017,2025-09-24,2026-09-23,1236923,4,0.0,1,35,26532.0,Mendhar,Toyota,Innova Hycross,MPV,Hybrid,1987,2019-02-25,8,Bancassurance,582,0,Premium too high,25.0,0.0,3,0.0215
POL10681,IMD10017,2025-07-12,2026-07-11,622343,1,0.0,0,0,18670.29,Surankote,Hyundai,i20,Hatchback,Petrol,1197,2024-12-03,2,Bancassurance,582,0,Comparing with ICICI,0.0,0.0,3,0.03
POL10682,IMD10371,2024-08-13,2025-08-12,506957,1,0.0,0,0,15208.71,Trikuta Nagar,Maruti Suzuki,Brezza,SUV,CNG,1462,2021-03-27,5,Prime Broker,333,1,Customer satisfied,0.0,0.0,0,0.03
POL10682,IMD10371,2025-08-13,2026-08-12,506957,2,0.0,0,20,12166.97,Trikuta Nagar,Maruti Suzuki,Brezza,SUV,CNG,1462,2021-03-27,5,Prime Broker,333,0,Customer not interested,0.0,0.0,1,0.024
POL10683,IMD10309,2025-12-31,2026-12-30,1805637,1,0.0,0,0,54169.11,R.S. Pura,Mahindra,XUV700,SUV,Diesel,1999,2026-02-11,1,Prime Broker,514,0,Premium too high,0.0,0.0,5,0.03
POL10684,IMD10346,2025-06-15,2026-06-14,467285,1,0.0,0,0,14018.55,Poonch,Maruti Suzuki,Brezza,SUV,Petrol,1462,2021-12-05,5,Agency,281,1,Waiting for payment,0.0,0.0,4,0.03
POL10684,IMD10346,2026-06-15,2027-06-14,467285,2,0.0,0,20,11214.84,Poonch,Maruti Suzuki,Brezza,SUV,Petrol,1462,2021-12-05,5,Agency,281,0,Vehicle sold,0.0,0.0,5,0.024
POL10685,IMD10128,2025-10-04,2026-10-03,534495,1,0.0,0,0,16034.85,Reasi,Tata,Nexon,SUV,Diesel,1199,2022-09-01,5,Agency,87,0,Payment delayed,0.0,0.0,5,0.03
POL10686,IMD10399,2025-07-17,2026-07-16,856120,1,0.0,0,0,25683.6,Reasi,Hyundai,Creta,SUV,Petrol,1497,2024-09-25,2,Prime Broker,599,0,Premium too high,0.0,0.0,1,0.03
POL10687,IMD10142,2025-08-27,2026-08-26,205222,1,0.0,0,0,6156.66,Nowshera,Maruti Suzuki,Swift,Hatchback,CNG,1197,2022-02-28,5,Prime Broker,386,0,Premium too high,0.0,0.0,2,0.03
POL10688,IMD10355,2025-10-06,2026-10-05,427021,1,0.0,1,0,14091.69,Nowshera,Hyundai,Verna,Sedan,Petrol,1497,2020-11-29,6,Bancassurance,619,0,Renewed with competitor,0.0,0.0,3,0.033
POL10689,IMD10142,2024-04-09,2025-04-08,121517,1,0.0,0,0,3645.51,Nowshera,Maruti Suzuki,Swift,Hatchback,CNG,1197,2017-07-05,9,Prime Broker,386,1,Customer satisfied,0.0,0.0,1,0.03
POL10689,IMD10142,2025-04-09,2026-04-08,121517,2,23421.05,0,20,2916.41,Nowshera,Maruti Suzuki,Swift,Hatchback,CNG,1197,2017-07-05,9,Prime Broker,386,1,Payment expected today,0.0,0.0,2,0.024
POL10689,IMD10142,2026-04-09,2027-04-08,121517,3,0.0,0,25,2734.13,Nowshera,Maruti Suzuki,Swift,Hatchback,CNG,1197,2017-07-05,9,Prime Broker,386,0,Renewed with competitor,20.0,0.0,3,0.0225
POL10690,IMD10172,2025-06-10,2026-06-09,261191,1,0.0,0,0,7835.73,R.S. Pura,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2020-10-16,7,Bancassurance,775,1,Customer confirmed renewal,0.0,0.0,6,0.03
POL10690,IMD10172,2026-06-10,2027-06-09,261191,2,0.0,0,20,6268.58,R.S. Pura,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2020-10-16,7,Bancassurance,775,0,Comparing with ICICI,0.0,0.0,7,0.024
POL10691,IMD10208,2025-09-11,2026-09-10,447375,1,0.0,0,0,13421.25,Rehari,Tata,Altroz,Hatchback,CNG,1199,2023-09-29,3,Prime Broker,194,0,Comparing with ICICI,0.0,0.0,3,0.03
POL10692,IMD10361,2025-02-05,2026-02-04,519661,1,196192.38,0,0,15589.83,Akhnoor,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2023-12-12,4,Prime Broker,527,1,Customer satisfied,0.0,0.0,8,0.03
POL10692,IMD10361,2026-02-05,2027-02-04,519661,2,0.0,1,20,13719.05,Akhnoor,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2023-12-12,4,Prime Broker,527,0,Customer not interested,0.0,0.0,9,0.0264
POL10693,IMD10470,2025-10-10,2026-10-09,536672,1,0.0,0,0,16100.16,Akhnoor,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2024-10-20,2,Prime Broker,316,0,Renewed with competitor,0.0,0.0,2,0.03
POL10694,IMD10088,2024-10-05,2025-10-04,258901,1,0.0,0,0,7767.03,Bari Brahmana,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2022-05-31,5,Bancassurance,764,1,Renewal in progress,0.0,0.0,8,0.03
POL10694,IMD10088,2025-10-05,2026-10-04,258901,2,33626.54,0,20,6213.62,Bari Brahmana,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2022-05-31,5,Bancassurance,764,0,Customer not interested,0.0,0.0,9,0.024
POL10695,IMD10221,2025-06-03,2026-06-02,521305,1,0.0,0,0,15639.15,Shastri Nagar,Tata,Altroz,Hatchback,Diesel,1199,2024-10-24,2,Prime Broker,564,1,Payment expected today,0.0,0.0,2,0.03
POL10695,IMD10221,2026-06-03,2027-06-02,521305,2,0.0,0,20,12511.32,Shastri Nagar,Tata,Altroz,Hatchback,Diesel,1199,2024-10-24,2,Prime Broker,564,0,Claim experience poor,0.0,0.0,3,0.024
POL10696,IMD10309,2025-09-21,2026-09-20,1658013,1,0.0,0,0,49740.39,Narwal,Tata,Harrier,SUV,Diesel,1956,2024-06-19,3,Prime Broker,514,0,Premium too high,0.0,0.0,5,0.03
POL10697,IMD10262,2024-01-27,2025-01-25,864532,1,0.0,0,0,25935.96,Canal Road,Mahindra,Scorpio-N,SUV,Diesel,2198,2018-11-15,8,Agency,213,1,Waiting for payment,0.0,0.0,2,0.03
POL10697,IMD10262,2025-01-26,2026-01-25,864532,2,0.0,0,20,20748.77,Canal Road,Mahindra,Scorpio-N,SUV,Diesel,2198,2018-11-15,8,Agency,213,1,Long-term customer,0.0,0.0,3,0.024
POL10697,IMD10262,2026-01-26,2027-01-25,864532,3,0.0,0,25,19451.97,Canal Road,Mahindra,Scorpio-N,SUV,Diesel,2198,2018-11-15,8,Agency,213,0,No response after follow-up,20.0,0.0,4,0.0225
POL10698,IMD10009,2025-12-09,2026-12-08,511249,1,0.0,0,0,15337.47,Bari Brahmana,Maruti Suzuki,Swift,Hatchback,CNG,1197,2025-11-16,1,Prime Broker,479,0,Payment delayed,0.0,0.0,3,0.03
POL10699,IMD10221,2025-02-07,2026-02-06,1410316,1,0.0,1,0,46540.43,Janipur,Mahindra,XUV700,SUV,Petrol,1999,2022-03-22,5,Prime Broker,564,1,Long-term customer,0.0,0.0,2,0.033
POL10699,IMD10221,2026-02-07,2027-02-06,1410316,2,0.0,0,0,42309.48,Janipur,Mahindra,XUV700,SUV,Petrol,1999,2022-03-22,5,Prime Broker,564,0,Premium too high,0.0,1.0,3,0.03
POL10700,IMD10063,2025-03-04,2026-03-03,608984,1,0.0,0,0,18269.52,Janipur,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2023-07-31,3,Prime Broker,156,1,Documents shared,0.0,0.0,1,0.03
POL10700,IMD10063,2026-03-04,2027-03-03,608984,2,0.0,0,20,14615.62,Janipur,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2023-07-31,3,Prime Broker,156,0,No response after follow-up,0.0,0.0,2,0.024
POL10701,IMD10153,2022-01-10,2023-01-09,167066,1,0.0,0,0,5011.98,Katra,Maruti Suzuki,Swift,Hatchback,CNG,1197,2019-04-18,8,Prime Broker,548,1,Customer confirmed renewal,0.0,0.0,1,0.03
POL10701,IMD10153,2023-01-10,2024-01-09,167066,2,0.0,1,20,4410.54,Katra,Maruti Suzuki,Swift,Hatchback,CNG,1197,2019-04-18,8,Prime Broker,548,1,Customer satisfied,0.0,0.0,2,0.0264
POL10701,IMD10153,2024-01-10,2025-01-08,167066,3,0.0,1,0,5513.18,Katra,Maruti Suzuki,Swift,Hatchback,CNG,1197,2019-04-18,8,Prime Broker,548,1,Customer satisfied,20.0,1.0,3,0.033
POL10701,IMD10153,2025-01-09,2026-01-08,167066,4,0.0,1,0,5513.18,Katra,Maruti Suzuki,Swift,Hatchback,CNG,1197,2019-04-18,8,Prime Broker,548,1,Customer confirmed renewal,0.0,1.0,4,0.033
